Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), 
2025-07-01 06:05:00, 857648, 2025-07-02 06:05:00, 858216, 2025-07-03 06:05:00, 858775, 2025-07-04 06:05:00, 859347, 2025-07-05 06:05:00, 859934, 2025-07-06 06:05:00, 860520, 2025-07-07 06:05:00, 861095, 2025-07-08 06:05:00, 861596, 2025-07-09 06:05:00, 862152, 2025-07-10 06:05:00, 862714, 2025-07-11 06:05:00, 863313, 2025-07-12 06:05:00, 863851, 2025-07-13 06:05:00, 864412, 2025-07-14 06:05:00, 864929, 2025-07-15 06:05:00, 865444, 2025-07-16 06:05:00, 0, 2025-07-17 06:05:00, 866393, 2025-07-18 06:05:00, 866874, 2025-07-19 06:05:00, 0, 2025-07-20 06:05:00, 867899, 2025-07-21 06:05:00, 0, 2025-07-22 06:05:00, 868767, 2025-07-23 06:05:00, 869190, 2025-07-24 06:05:00, 869669, 2025-07-25 06:05:00, 0, 2025-07-26 06:05:00, 870533, 2025-07-27 06:05:00, 0, 2025-07-28 06:05:00, 871509, 2025-07-29 06:05:00, 872014, 2025-07-30 06:05:00, 0, 
2025-07-01 06:10:00, 857648, 2025-07-02 06:10:00, 858216, 2025-07-03 06:10:00, 858776, 2025-07-04 06:10:00, 859347, 2025-07-05 06:10:00, 859934, 2025-07-06 06:10:00, 860520, 2025-07-07 06:10:00, 861095, 2025-07-08 06:10:00, 861596, 2025-07-09 06:10:00, 862153, 2025-07-10 06:10:00, 862714, 2025-07-11 06:10:00, 863313, 2025-07-12 06:10:00, 863851, 2025-07-13 06:10:00, 864412, 2025-07-14 06:10:00, 864929, 2025-07-15 06:10:00, 865444, 2025-07-16 06:10:00, 865959, 2025-07-17 06:10:00, 866393, 2025-07-18 06:10:00, 866874, 2025-07-19 06:10:00, 867347, 2025-07-20 06:10:00, 867899, 2025-07-21 06:10:00, 868386, 2025-07-22 06:10:00, 868767, 2025-07-23 06:10:00, 869190, 2025-07-24 06:10:00, 869669, 2025-07-25 06:10:00, 870127, 2025-07-26 06:10:00, 870533, 2025-07-27 06:10:00, 871057, 2025-07-28 06:10:00, 871509, 2025-07-29 06:10:00, 872014, 2025-07-30 06:10:00, 872550, 
2025-07-01 06:15:00, 857648, 2025-07-02 06:15:00, 858216, 2025-07-03 06:15:00, 858776, 2025-07-04 06:15:00, 859347, 2025-07-05 06:15:00, 859934, 2025-07-06 06:15:00, 860520, 2025-07-07 06:15:00, 861095, 2025-07-08 06:15:00, 861596, 2025-07-09 06:15:00, 862153, 2025-07-10 06:15:00, 862714, 2025-07-11 06:15:00, 863313, 2025-07-12 06:15:00, 863851, 2025-07-13 06:15:00, 864412, 2025-07-14 06:15:00, 864929, 2025-07-15 06:15:00, 865444, 2025-07-16 06:15:00, 865959, 2025-07-17 06:15:00, 866393, 2025-07-18 06:15:00, 866874, 2025-07-19 06:15:00, 867347, 2025-07-20 06:15:00, 867899, 2025-07-21 06:15:00, 868386, 2025-07-22 06:15:00, 868767, 2025-07-23 06:15:00, 869190, 2025-07-24 06:15:00, 869669, 2025-07-25 06:15:00, 870127, 2025-07-26 06:15:00, 870534, 2025-07-27 06:15:00, 871057, 2025-07-28 06:15:00, 871509, 2025-07-29 06:15:00, 872014, 2025-07-30 06:15:00, 872550, 
2025-07-01 06:20:00, 857648, 2025-07-02 06:20:00, 858216, 2025-07-03 06:20:00, 858776, 2025-07-04 06:20:00, 859347, 2025-07-05 06:20:00, 859935, 2025-07-06 06:20:00, 860520, 2025-07-07 06:20:00, 861095, 2025-07-08 06:20:00, 861596, 2025-07-09 06:20:00, 862153, 2025-07-10 06:20:00, 862714, 2025-07-11 06:20:00, 863313, 2025-07-12 06:20:00, 863851, 2025-07-13 06:20:00, 864412, 2025-07-14 06:20:00, 864930, 2025-07-15 06:20:00, 865444, 2025-07-16 06:20:00, 865959, 2025-07-17 06:20:00, 866394, 2025-07-18 06:20:00, 866874, 2025-07-19 06:20:00, 867347, 2025-07-20 06:20:00, 867899, 2025-07-21 06:20:00, 868386, 2025-07-22 06:20:00, 868767, 2025-07-23 06:20:00, 869190, 2025-07-24 06:20:00, 869669, 2025-07-25 06:20:00, 870127, 2025-07-26 06:20:00, 870534, 2025-07-27 06:20:00, 871057, 2025-07-28 06:20:00, 871509, 2025-07-29 06:20:00, 872014, 2025-07-30 06:20:00, 872550, 
2025-07-01 06:25:00, 857649, 2025-07-02 06:25:00, 858216, 2025-07-03 06:25:00, 858776, 2025-07-04 06:25:00, 859348, 2025-07-05 06:25:00, 859935, 2025-07-06 06:25:00, 860520, 2025-07-07 06:25:00, 861095, 2025-07-08 06:25:00, 861596, 2025-07-09 06:25:00, 862153, 2025-07-10 06:25:00, 862714, 2025-07-11 06:25:00, 863313, 2025-07-12 06:25:00, 863851, 2025-07-13 06:25:00, 864413, 2025-07-14 06:25:00, 864930, 2025-07-15 06:25:00, 865444, 2025-07-16 06:25:00, 865959, 2025-07-17 06:25:00, 866394, 2025-07-18 06:25:00, 866874, 2025-07-19 06:25:00, 867347, 2025-07-20 06:25:00, 867899, 2025-07-21 06:25:00, 868386, 2025-07-22 06:25:00, 868767, 2025-07-23 06:25:00, 869190, 2025-07-24 06:25:00, 869669, 2025-07-25 06:25:00, 870128, 2025-07-26 06:25:00, 870534, 2025-07-27 06:25:00, 871057, 2025-07-28 06:25:00, 871509, 2025-07-29 06:25:00, 872014, 2025-07-30 06:25:00, 872550, 
2025-07-01 06:30:00, 857649, 2025-07-02 06:30:00, 858216, 2025-07-03 06:30:00, 858776, 2025-07-04 06:30:00, 859348, 2025-07-05 06:30:00, 859935, 2025-07-06 06:30:00, 860520, 2025-07-07 06:30:00, 861095, 2025-07-08 06:30:00, 861596, 2025-07-09 06:30:00, 862153, 2025-07-10 06:30:00, 862714, 2025-07-11 06:30:00, 863314, 2025-07-12 06:30:00, 863851, 2025-07-13 06:30:00, 864413, 2025-07-14 06:30:00, 864930, 2025-07-15 06:30:00, 865444, 2025-07-16 06:30:00, 865959, 2025-07-17 06:30:00, 866394, 2025-07-18 06:30:00, 866874, 2025-07-19 06:30:00, 867347, 2025-07-20 06:30:00, 867899, 2025-07-21 06:30:00, 868386, 2025-07-22 06:30:00, 868767, 2025-07-23 06:30:00, 869190, 2025-07-24 06:30:00, 869669, 2025-07-25 06:30:00, 870128, 2025-07-26 06:30:00, 870534, 2025-07-27 06:30:00, 871057, 2025-07-28 06:30:00, 871509, 2025-07-29 06:30:00, 872014, 2025-07-30 06:30:00, 872550, 
2025-07-01 06:35:00, 857649, 2025-07-02 06:35:00, 858217, 2025-07-03 06:35:00, 858776, 2025-07-04 06:35:00, 859348, 2025-07-05 06:35:00, 859935, 2025-07-06 06:35:00, 860520, 2025-07-07 06:35:00, 861095, 2025-07-08 06:35:00, 861596, 2025-07-09 06:35:00, 862153, 2025-07-10 06:35:00, 862714, 2025-07-11 06:35:00, 863314, 2025-07-12 06:35:00, 863851, 2025-07-13 06:35:00, 864413, 2025-07-14 06:35:00, 864930, 2025-07-15 06:35:00, 865444, 2025-07-16 06:35:00, 865959, 2025-07-17 06:35:00, 866394, 2025-07-18 06:35:00, 866874, 2025-07-19 06:35:00, 867347, 2025-07-20 06:35:00, 867899, 2025-07-21 06:35:00, 868386, 2025-07-22 06:35:00, 868767, 2025-07-23 06:35:00, 869190, 2025-07-24 06:35:00, 869669, 2025-07-25 06:35:00, 870128, 2025-07-26 06:35:00, 870534, 2025-07-27 06:35:00, 871057, 2025-07-28 06:35:00, 871509, 2025-07-29 06:35:00, 872014, 2025-07-30 06:35:00, 872550, 
2025-07-01 06:40:00, 857649, 2025-07-02 06:40:00, 858217, 2025-07-03 06:40:00, 858776, 2025-07-04 06:40:00, 859348, 2025-07-05 06:40:00, 859935, 2025-07-06 06:40:00, 860521, 2025-07-07 06:40:00, 861096, 2025-07-08 06:40:00, 861596, 2025-07-09 06:40:00, 862153, 2025-07-10 06:40:00, 862715, 2025-07-11 06:40:00, 863314, 2025-07-12 06:40:00, 863851, 2025-07-13 06:40:00, 864413, 2025-07-14 06:40:00, 864930, 2025-07-15 06:40:00, 865444, 2025-07-16 06:40:00, 865959, 2025-07-17 06:40:00, 866394, 2025-07-18 06:40:00, 866875, 2025-07-19 06:40:00, 867347, 2025-07-20 06:40:00, 867899, 2025-07-21 06:40:00, 868386, 2025-07-22 06:40:00, 868767, 2025-07-23 06:40:00, 869190, 2025-07-24 06:40:00, 869670, 2025-07-25 06:40:00, 870128, 2025-07-26 06:40:00, 870534, 2025-07-27 06:40:00, 871057, 2025-07-28 06:40:00, 871509, 2025-07-29 06:40:00, 872014, 2025-07-30 06:40:00, 872550, 
2025-07-01 06:45:00, 857650, 2025-07-02 06:45:00, 858217, 2025-07-03 06:45:00, 858776, 2025-07-04 06:45:00, 859348, 2025-07-05 06:45:00, 859936, 2025-07-06 06:45:00, 860521, 2025-07-07 06:45:00, 861096, 2025-07-08 06:45:00, 861596, 2025-07-09 06:45:00, 862153, 2025-07-10 06:45:00, 862715, 2025-07-11 06:45:00, 863314, 2025-07-12 06:45:00, 863852, 2025-07-13 06:45:00, 864413, 2025-07-14 06:45:00, 864930, 2025-07-15 06:45:00, 865444, 2025-07-16 06:45:00, 865959, 2025-07-17 06:45:00, 866394, 2025-07-18 06:45:00, 866875, 2025-07-19 06:45:00, 867347, 2025-07-20 06:45:00, 867900, 2025-07-21 06:45:00, 868386, 2025-07-22 06:45:00, 868768, 2025-07-23 06:45:00, 869190, 2025-07-24 06:45:00, 869670, 2025-07-25 06:45:00, 870128, 2025-07-26 06:45:00, 870534, 2025-07-27 06:45:00, 871057, 2025-07-28 06:45:00, 871510, 2025-07-29 06:45:00, 872014, 2025-07-30 06:45:00, 872550, 
2025-07-01 06:50:00, 857650, 2025-07-02 06:50:00, 858217, 2025-07-03 06:50:00, 858776, 2025-07-04 06:50:00, 859348, 2025-07-05 06:50:00, 859936, 2025-07-06 06:50:00, 860521, 2025-07-07 06:50:00, 861096, 2025-07-08 06:50:00, 861596, 2025-07-09 06:50:00, 862153, 2025-07-10 06:50:00, 862715, 2025-07-11 06:50:00, 863314, 2025-07-12 06:50:00, 863852, 2025-07-13 06:50:00, 864413, 2025-07-14 06:50:00, 864930, 2025-07-15 06:50:00, 865444, 2025-07-16 06:50:00, 865959, 2025-07-17 06:50:00, 866394, 2025-07-18 06:50:00, 866875, 2025-07-19 06:50:00, 867347, 2025-07-20 06:50:00, 867900, 2025-07-21 06:50:00, 868387, 2025-07-22 06:50:00, 868768, 2025-07-23 06:50:00, 869190, 2025-07-24 06:50:00, 869670, 2025-07-25 06:50:00, 870128, 2025-07-26 06:50:00, 870534, 2025-07-27 06:50:00, 871058, 2025-07-28 06:50:00, 871510, 2025-07-29 06:50:00, 872014, 2025-07-30 06:50:00, 872550, 
2025-07-01 06:55:00, 857650, 2025-07-02 06:55:00, 858218, 2025-07-03 06:55:00, 858776, 2025-07-04 06:55:00, 859349, 2025-07-05 06:55:00, 859937, 2025-07-06 06:55:00, 860521, 2025-07-07 06:55:00, 861096, 2025-07-08 06:55:00, 861596, 2025-07-09 06:55:00, 862154, 2025-07-10 06:55:00, 862715, 2025-07-11 06:55:00, 863315, 2025-07-12 06:55:00, 863852, 2025-07-13 06:55:00, 864413, 2025-07-14 06:55:00, 864930, 2025-07-15 06:55:00, 865444, 2025-07-16 06:55:00, 865959, 2025-07-17 06:55:00, 866394, 2025-07-18 06:55:00, 866875, 2025-07-19 06:55:00, 867347, 2025-07-20 06:55:00, 867900, 2025-07-21 06:55:00, 868387, 2025-07-22 06:55:00, 868768, 2025-07-23 06:55:00, 869191, 2025-07-24 06:55:00, 869670, 2025-07-25 06:55:00, 870128, 2025-07-26 06:55:00, 870534, 2025-07-27 06:55:00, 871058, 2025-07-28 06:55:00, 871510, 2025-07-29 06:55:00, 872014, 2025-07-30 06:55:00, 872550, 
2025-07-01 07:00:00, 857651, 2025-07-02 07:00:00, 858218, 2025-07-03 07:00:00, 858777, 2025-07-04 07:00:00, 859349, 2025-07-05 07:00:00, 859938, 2025-07-06 07:00:00, 860522, 2025-07-07 07:00:00, 861096, 2025-07-08 07:00:00, 861597, 2025-07-09 07:00:00, 862154, 2025-07-10 07:00:00, 862716, 2025-07-11 07:00:00, 863315, 2025-07-12 07:00:00, 863852, 2025-07-13 07:00:00, 864414, 2025-07-14 07:00:00, 864930, 2025-07-15 07:00:00, 865444, 2025-07-16 07:00:00, 865959, 2025-07-17 07:00:00, 866394, 2025-07-18 07:00:00, 866875, 2025-07-19 07:00:00, 867348, 2025-07-20 07:00:00, 867900, 2025-07-21 07:00:00, 868387, 2025-07-22 07:00:00, 868768, 2025-07-23 07:00:00, 869191, 2025-07-24 07:00:00, 869670, 2025-07-25 07:00:00, 870128, 2025-07-26 07:00:00, 870534, 2025-07-27 07:00:00, 871058, 2025-07-28 07:00:00, 871510, 2025-07-29 07:00:00, 872015, 2025-07-30 07:00:00, 872550, 
2025-07-01 07:05:00, 857651, 2025-07-02 07:05:00, 858218, 2025-07-03 07:05:00, 858777, 2025-07-04 07:05:00, 859349, 2025-07-05 07:05:00, 859939, 2025-07-06 07:05:00, 860522, 2025-07-07 07:05:00, 861096, 2025-07-08 07:05:00, 861597, 2025-07-09 07:05:00, 862154, 2025-07-10 07:05:00, 862716, 2025-07-11 07:05:00, 863315, 2025-07-12 07:05:00, 863852, 2025-07-13 07:05:00, 864414, 2025-07-14 07:05:00, 864931, 2025-07-15 07:05:00, 865445, 2025-07-16 07:05:00, 865959, 2025-07-17 07:05:00, 866394, 2025-07-18 07:05:00, 866875, 2025-07-19 07:05:00, 867348, 2025-07-20 07:05:00, 867900, 2025-07-21 07:05:00, 868387, 2025-07-22 07:05:00, 868768, 2025-07-23 07:05:00, 869191, 2025-07-24 07:05:00, 869670, 2025-07-25 07:05:00, 870128, 2025-07-26 07:05:00, 870534, 2025-07-27 07:05:00, 871058, 2025-07-28 07:05:00, 871510, 2025-07-29 07:05:00, 872015, 2025-07-30 07:05:00, 872551, 
2025-07-01 07:10:00, 857652, 2025-07-02 07:10:00, 858219, 2025-07-03 07:10:00, 858777, 2025-07-04 07:10:00, 859349, 2025-07-05 07:10:00, 859940, 2025-07-06 07:10:00, 860522, 2025-07-07 07:10:00, 861096, 2025-07-08 07:10:00, 861597, 2025-07-09 07:10:00, 862154, 2025-07-10 07:10:00, 862716, 2025-07-11 07:10:00, 863316, 2025-07-12 07:10:00, 863853, 2025-07-13 07:10:00, 864414, 2025-07-14 07:10:00, 864931, 2025-07-15 07:10:00, 865445, 2025-07-16 07:10:00, 865960, 2025-07-17 07:10:00, 866395, 2025-07-18 07:10:00, 866875, 2025-07-19 07:10:00, 867348, 2025-07-20 07:10:00, 867900, 2025-07-21 07:10:00, 868387, 2025-07-22 07:10:00, 868769, 2025-07-23 07:10:00, 869191, 2025-07-24 07:10:00, 869670, 2025-07-25 07:10:00, 870128, 2025-07-26 07:10:00, 870535, 2025-07-27 07:10:00, 871058, 2025-07-28 07:10:00, 871511, 2025-07-29 07:10:00, 872015, 2025-07-30 07:10:00, 872551, 
2025-07-01 07:15:00, 857653, 2025-07-02 07:15:00, 858219, 2025-07-03 07:15:00, 858777, 2025-07-04 07:15:00, 859350, 2025-07-05 07:15:00, 859941, 2025-07-06 07:15:00, 860522, 2025-07-07 07:15:00, 861096, 2025-07-08 07:15:00, 861597, 2025-07-09 07:15:00, 862155, 2025-07-10 07:15:00, 862717, 2025-07-11 07:15:00, 863317, 2025-07-12 07:15:00, 863853, 2025-07-13 07:15:00, 864414, 2025-07-14 07:15:00, 864931, 2025-07-15 07:15:00, 865445, 2025-07-16 07:15:00, 865960, 2025-07-17 07:15:00, 866395, 2025-07-18 07:15:00, 866876, 2025-07-19 07:15:00, 867348, 2025-07-20 07:15:00, 867900, 2025-07-21 07:15:00, 868387, 2025-07-22 07:15:00, 868769, 2025-07-23 07:15:00, 869191, 2025-07-24 07:15:00, 869671, 2025-07-25 07:15:00, 870129, 2025-07-26 07:15:00, 870535, 2025-07-27 07:15:00, 871058, 2025-07-28 07:15:00, 871511, 2025-07-29 07:15:00, 872016, 2025-07-30 07:15:00, 872551, 
2025-07-01 07:20:00, 857653, 2025-07-02 07:20:00, 858220, 2025-07-03 07:20:00, 858778, 2025-07-04 07:20:00, 859350, 2025-07-05 07:20:00, 859942, 2025-07-06 07:20:00, 860523, 2025-07-07 07:20:00, 861096, 2025-07-08 07:20:00, 861598, 2025-07-09 07:20:00, 862155, 2025-07-10 07:20:00, 862718, 2025-07-11 07:20:00, 863317, 2025-07-12 07:20:00, 863853, 2025-07-13 07:20:00, 864415, 2025-07-14 07:20:00, 864932, 2025-07-15 07:20:00, 865445, 2025-07-16 07:20:00, 865960, 2025-07-17 07:20:00, 866395, 2025-07-18 07:20:00, 866876, 2025-07-19 07:20:00, 867348, 2025-07-20 07:20:00, 867900, 2025-07-21 07:20:00, 868387, 2025-07-22 07:20:00, 868769, 2025-07-23 07:20:00, 869192, 2025-07-24 07:20:00, 869671, 2025-07-25 07:20:00, 870129, 2025-07-26 07:20:00, 870535, 2025-07-27 07:20:00, 871059, 2025-07-28 07:20:00, 871511, 2025-07-29 07:20:00, 872016, 2025-07-30 07:20:00, 872551, 
2025-07-01 07:25:00, 857654, 2025-07-02 07:25:00, 858220, 2025-07-03 07:25:00, 858778, 2025-07-04 07:25:00, 859351, 2025-07-05 07:25:00, 859944, 2025-07-06 07:25:00, 860523, 2025-07-07 07:25:00, 861097, 2025-07-08 07:25:00, 861598, 2025-07-09 07:25:00, 862155, 2025-07-10 07:25:00, 862719, 2025-07-11 07:25:00, 863318, 2025-07-12 07:25:00, 863854, 2025-07-13 07:25:00, 864415, 2025-07-14 07:25:00, 864932, 2025-07-15 07:25:00, 865445, 2025-07-16 07:25:00, 865960, 2025-07-17 07:25:00, 866395, 2025-07-18 07:25:00, 866876, 2025-07-19 07:25:00, 867348, 2025-07-20 07:25:00, 867901, 2025-07-21 07:25:00, 868388, 2025-07-22 07:25:00, 868770, 2025-07-23 07:25:00, 869192, 2025-07-24 07:25:00, 869671, 2025-07-25 07:25:00, 870129, 2025-07-26 07:25:00, 870535, 2025-07-27 07:25:00, 871059, 2025-07-28 07:25:00, 871512, 2025-07-29 07:25:00, 872016, 2025-07-30 07:25:00, 872551, 
2025-07-01 07:30:00, 857655, 2025-07-02 07:30:00, 858221, 2025-07-03 07:30:00, 858778, 2025-07-04 07:30:00, 859352, 2025-07-05 07:30:00, 859945, 2025-07-06 07:30:00, 860524, 2025-07-07 07:30:00, 861097, 2025-07-08 07:30:00, 861598, 2025-07-09 07:30:00, 862156, 2025-07-10 07:30:00, 862720, 2025-07-11 07:30:00, 863319, 2025-07-12 07:30:00, 863854, 2025-07-13 07:30:00, 864415, 2025-07-14 07:30:00, 864932, 2025-07-15 07:30:00, 865446, 2025-07-16 07:30:00, 865961, 2025-07-17 07:30:00, 866396, 2025-07-18 07:30:00, 866876, 2025-07-19 07:30:00, 867349, 2025-07-20 07:30:00, 867901, 2025-07-21 07:30:00, 868388, 2025-07-22 07:30:00, 868770, 2025-07-23 07:30:00, 869192, 2025-07-24 07:30:00, 869671, 2025-07-25 07:30:00, 870129, 2025-07-26 07:30:00, 870536, 2025-07-27 07:30:00, 871059, 2025-07-28 07:30:00, 871512, 2025-07-29 07:30:00, 872017, 2025-07-30 07:30:00, 872552, 
2025-07-01 07:35:00, 857656, 2025-07-02 07:35:00, 858222, 2025-07-03 07:35:00, 858779, 2025-07-04 07:35:00, 859352, 2025-07-05 07:35:00, 859947, 2025-07-06 07:35:00, 860524, 2025-07-07 07:35:00, 861097, 2025-07-08 07:35:00, 861598, 2025-07-09 07:35:00, 862156, 2025-07-10 07:35:00, 862721, 2025-07-11 07:35:00, 863319, 2025-07-12 07:35:00, 863855, 2025-07-13 07:35:00, 864416, 2025-07-14 07:35:00, 864933, 2025-07-15 07:35:00, 865446, 2025-07-16 07:35:00, 865961, 2025-07-17 07:35:00, 866396, 2025-07-18 07:35:00, 866877, 2025-07-19 07:35:00, 867349, 2025-07-20 07:35:00, 867901, 2025-07-21 07:35:00, 868388, 2025-07-22 07:35:00, 868770, 2025-07-23 07:35:00, 869193, 2025-07-24 07:35:00, 869672, 2025-07-25 07:35:00, 870130, 2025-07-26 07:35:00, 870536, 2025-07-27 07:35:00, 871060, 2025-07-28 07:35:00, 871512, 2025-07-29 07:35:00, 872017, 2025-07-30 07:35:00, 872552, 
2025-07-01 07:40:00, 857657, 2025-07-02 07:40:00, 858222, 2025-07-03 07:40:00, 858779, 2025-07-04 07:40:00, 859354, 2025-07-05 07:40:00, 859949, 2025-07-06 07:40:00, 860525, 2025-07-07 07:40:00, 861097, 2025-07-08 07:40:00, 861599, 2025-07-09 07:40:00, 862157, 2025-07-10 07:40:00, 862722, 2025-07-11 07:40:00, 863320, 2025-07-12 07:40:00, 863855, 2025-07-13 07:40:00, 864416, 2025-07-14 07:40:00, 864933, 2025-07-15 07:40:00, 865446, 2025-07-16 07:40:00, 865961, 2025-07-17 07:40:00, 866396, 2025-07-18 07:40:00, 866877, 2025-07-19 07:40:00, 867349, 2025-07-20 07:40:00, 867901, 2025-07-21 07:40:00, 868389, 2025-07-22 07:40:00, 868771, 2025-07-23 07:40:00, 869193, 2025-07-24 07:40:00, 869672, 2025-07-25 07:40:00, 870130, 2025-07-26 07:40:00, 870537, 2025-07-27 07:40:00, 871060, 2025-07-28 07:40:00, 871513, 2025-07-29 07:40:00, 872018, 2025-07-30 07:40:00, 872553, 
2025-07-01 07:45:00, 857657, 2025-07-02 07:45:00, 858223, 2025-07-03 07:45:00, 858780, 2025-07-04 07:45:00, 859355, 2025-07-05 07:45:00, 859951, 2025-07-06 07:45:00, 860526, 2025-07-07 07:45:00, 861097, 2025-07-08 07:45:00, 861599, 2025-07-09 07:45:00, 862157, 2025-07-10 07:45:00, 862723, 2025-07-11 07:45:00, 863321, 2025-07-12 07:45:00, 863856, 2025-07-13 07:45:00, 864416, 2025-07-14 07:45:00, 864934, 2025-07-15 07:45:00, 865446, 2025-07-16 07:45:00, 865962, 2025-07-17 07:45:00, 866397, 2025-07-18 07:45:00, 866877, 2025-07-19 07:45:00, 867350, 2025-07-20 07:45:00, 867902, 2025-07-21 07:45:00, 868389, 2025-07-22 07:45:00, 868771, 2025-07-23 07:45:00, 869193, 2025-07-24 07:45:00, 869673, 2025-07-25 07:45:00, 870130, 2025-07-26 07:45:00, 870538, 2025-07-27 07:45:00, 871060, 2025-07-28 07:45:00, 871513, 2025-07-29 07:45:00, 872018, 2025-07-30 07:45:00, 872553, 
2025-07-01 07:50:00, 857658, 2025-07-02 07:50:00, 858224, 2025-07-03 07:50:00, 858781, 2025-07-04 07:50:00, 859356, 2025-07-05 07:50:00, 859953, 2025-07-06 07:50:00, 860527, 2025-07-07 07:50:00, 861098, 2025-07-08 07:50:00, 861600, 2025-07-09 07:50:00, 862158, 2025-07-10 07:50:00, 862724, 2025-07-11 07:50:00, 863322, 2025-07-12 07:50:00, 863856, 2025-07-13 07:50:00, 864417, 2025-07-14 07:50:00, 864934, 2025-07-15 07:50:00, 865447, 2025-07-16 07:50:00, 865962, 2025-07-17 07:50:00, 866397, 2025-07-18 07:50:00, 866878, 2025-07-19 07:50:00, 867350, 2025-07-20 07:50:00, 867902, 2025-07-21 07:50:00, 868389, 2025-07-22 07:50:00, 868772, 2025-07-23 07:50:00, 869194, 2025-07-24 07:50:00, 869673, 2025-07-25 07:50:00, 870131, 2025-07-26 07:50:00, 870539, 2025-07-27 07:50:00, 871061, 2025-07-28 07:50:00, 871514, 2025-07-29 07:50:00, 872019, 2025-07-30 07:50:00, 872553, 
2025-07-01 07:55:00, 857659, 2025-07-02 07:55:00, 858225, 2025-07-03 07:55:00, 858781, 2025-07-04 07:55:00, 859357, 2025-07-05 07:55:00, 859955, 2025-07-06 07:55:00, 860527, 2025-07-07 07:55:00, 861098, 2025-07-08 07:55:00, 861600, 2025-07-09 07:55:00, 862159, 2025-07-10 07:55:00, 862725, 2025-07-11 07:55:00, 863323, 2025-07-12 07:55:00, 863857, 2025-07-13 07:55:00, 864417, 2025-07-14 07:55:00, 864935, 2025-07-15 07:55:00, 865447, 2025-07-16 07:55:00, 865963, 2025-07-17 07:55:00, 866398, 2025-07-18 07:55:00, 866878, 2025-07-19 07:55:00, 867351, 2025-07-20 07:55:00, 867902, 2025-07-21 07:55:00, 868390, 2025-07-22 07:55:00, 868772, 2025-07-23 07:55:00, 869194, 2025-07-24 07:55:00, 869674, 2025-07-25 07:55:00, 870131, 2025-07-26 07:55:00, 870540, 2025-07-27 07:55:00, 871061, 2025-07-28 07:55:00, 871514, 2025-07-29 07:55:00, 872019, 2025-07-30 07:55:00, 872554, 
2025-07-01 08:00:00, 857660, 2025-07-02 08:00:00, 858226, 2025-07-03 08:00:00, 858782, 2025-07-04 08:00:00, 859359, 2025-07-05 08:00:00, 859957, 2025-07-06 08:00:00, 860528, 2025-07-07 08:00:00, 861098, 2025-07-08 08:00:00, 861601, 2025-07-09 08:00:00, 862159, 2025-07-10 08:00:00, 862726, 2025-07-11 08:00:00, 863323, 2025-07-12 08:00:00, 863857, 2025-07-13 08:00:00, 864418, 2025-07-14 08:00:00, 864935, 2025-07-15 08:00:00, 865447, 2025-07-16 08:00:00, 865963, 2025-07-17 08:00:00, 866398, 2025-07-18 08:00:00, 866878, 2025-07-19 08:00:00, 867351, 2025-07-20 08:00:00, 867903, 2025-07-21 08:00:00, 868390, 2025-07-22 08:00:00, 868773, 2025-07-23 08:00:00, 869195, 2025-07-24 08:00:00, 869674, 2025-07-25 08:00:00, 870131, 2025-07-26 08:00:00, 870541, 2025-07-27 08:00:00, 871061, 2025-07-28 08:00:00, 871515, 2025-07-29 08:00:00, 872020, 2025-07-30 08:00:00, 872554, 
